isAlive, hasCollided, currentDirection, nextDirection, remainingPellets, score
true false EAST SOUTH 157 -2147483441
true false SOUTH WEST 157 -2147483441
true false WEST SOUTH 157 -2147483441
true false SOUTH WEST 157 -2147483441
true false WEST NORTH 157 -2147483441
true false NORTH NORTH 157 -2147483441
true false NORTH WEST 157 -2147483441
true false WEST SOUTH 157 -2147483441
true false SOUTH EAST 157 -2147483441
true false EAST NORTH 157 -2147483441
true false NORTH SOUTH 157 -2147483441
true false SOUTH NORTH 157 -2147483441
true false NORTH WEST 157 -2147483441
true false WEST NORTH 157 -2147483441
true false NORTH WEST 157 -2147483441
true false WEST SOUTH 157 -2147483441
true false SOUTH NORTH 157 -2147483441
true false NORTH NORTH 157 -2147483441
true false NORTH WEST 157 -2147483441
true false WEST WEST 157 -2147483441
true false WEST SOUTH 157 -2147483441
true false SOUTH NORTH 157 -2147483441
true false NORTH SOUTH 157 -2147483441
true false SOUTH SOUTH 157 -2147483441
true false SOUTH NORTH 157 -2147483441
true false NORTH NORTH 157 -2147483441
true false NORTH NORTH 157 -2147483441
true false NORTH NORTH 157 -2147483441
true false NORTH NORTH 157 -2147483441
true false NORTH EAST 157 -2147483441
true false EAST EAST 157 -2147483441
true false EAST SOUTH 157 -2147483441
true false SOUTH SOUTH 157 -2147483441
true false SOUTH EAST 157 -2147483441
true false EAST WEST 157 -2147483441
true false WEST NORTH 157 -2147483441
true false NORTH NORTH 157 -2147483441
true false NORTH SOUTH 157 -2147483441
true false SOUTH SOUTH 157 -2147483441
true false SOUTH EAST 157 -2147483441
true false EAST WEST 157 -2147483441
true false WEST WEST 157 -2147483441
true false WEST SOUTH 157 -2147483441
true false SOUTH NORTH 157 -2147483441
true false NORTH EAST 157 -2147483441
true false EAST WEST 157 -2147483441
true false WEST EAST 157 -2147483441
true false EAST EAST 157 -2147483441
true false EAST EAST 157 -2147483441
true false EAST SOUTH 157 -2147483441
true false SOUTH EAST 157 -2147483441
true false EAST SOUTH 157 -2147483441
true false SOUTH SOUTH 157 -2147483441
true false SOUTH SOUTH 157 -2147483441
true false SOUTH NORTH 157 -2147483441
true false NORTH NORTH 157 -2147483441
true false NORTH NORTH 157 -2147483441
true false NORTH EAST 157 -2147483441
true false EAST NORTH 157 -2147483441
true false NORTH NORTH 157 -2147483441
true false NORTH EAST 157 -2147483441
true false EAST NORTH 157 -2147483441
true false NORTH EAST 157 -2147483441
true false EAST EAST 157 -2147483441
true false EAST EAST 157 -2147483441
true false EAST WEST 157 -2147483441
true false WEST SOUTH 157 -2147483441
true false SOUTH NORTH 157 -2147483441
true false NORTH NORTH 157 -2147483441
true false NORTH WEST 157 -2147483441
true false WEST EAST 157 -2147483441
true false EAST WEST 157 -2147483441
true false WEST EAST 157 -2147483441
true false EAST NORTH 157 -2147483441
true false NORTH EAST 157 -2147483441
true false EAST EAST 157 -2147483441
true false EAST SOUTH 157 -2147483441
true false SOUTH NORTH 157 -2147483441
true false NORTH EAST 157 -2147483441
true false EAST NORTH 157 -2147483441
true false NORTH WEST 157 -2147483441
true false WEST NORTH 157 -2147483441
true false NORTH EAST 157 -2147483441
true false EAST NORTH 157 -2147483441
true false NORTH EAST 157 -2147483441
true false EAST WEST 157 -2147483441
true false WEST EAST 157 -2147483441
true false EAST SOUTH 157 -2147483441
true false SOUTH WEST 157 -2147483441
true false WEST EAST 157 -2147483441
true false EAST SOUTH 157 -2147483441
true false SOUTH WEST 157 -2147483441
true false WEST WEST 157 -2147483441
true false WEST EAST 157 -2147483441
true false EAST NORTH 157 -2147483441
true false NORTH SOUTH 157 -2147483441
true false SOUTH NORTH 157 -2147483441
true false NORTH WEST 157 -2147483441
true false WEST EAST 157 -2147483441
true false EAST WEST 157 -2147483441
true false WEST NORTH 157 -2147483441
true false NORTH WEST 157 -2147483441
true false WEST NORTH 157 -2147483441
true false NORTH EAST 157 -2147483441
true false EAST SOUTH 157 -2147483441
true false SOUTH NORTH 157 -2147483441
true false NORTH NORTH 157 -2147483441
true false NORTH NORTH 157 -2147483441
true false NORTH NORTH 157 -2147483441
true false NORTH WEST 157 -2147483441
true false WEST SOUTH 157 -2147483441
true false SOUTH WEST 157 -2147483441
true false WEST NORTH 157 -2147483441
true false NORTH SOUTH 157 -2147483441
true false SOUTH WEST 157 -2147483441
true false WEST WEST 157 -2147483441
false true WEST WEST 157 -2147483441
