isAlive, hasCollided, currentDirection, nextDirection, remainingPellets, score
true false WEST NORTH 171 70
true false NORTH NORTH 171 70
true false NORTH EAST 171 70
true false EAST EAST 171 70
true false EAST EAST 171 70
true false EAST SOUTH 171 70
true false SOUTH SOUTH 171 70
true false SOUTH NORTH 171 70
true false NORTH WEST 171 70
true false WEST WEST 171 70
true false WEST EAST 171 70
true false EAST SOUTH 171 70
true false SOUTH SOUTH 171 70
true false SOUTH SOUTH 171 70
true false SOUTH NORTH 171 70
true false NORTH WEST 171 70
true false WEST WEST 171 70
true false WEST SOUTH 171 70
true false SOUTH SOUTH 171 70
true false SOUTH NORTH 171 70
true false NORTH WEST 171 70
true false WEST NORTH 171 70
true false NORTH EAST 171 70
true false EAST EAST 171 70
true false EAST NORTH 171 70
true false NORTH SOUTH 171 70
true false SOUTH NORTH 171 70
true false NORTH SOUTH 171 70
true false SOUTH WEST 171 70
true false WEST NORTH 171 70
true false NORTH SOUTH 171 70
true false SOUTH SOUTH 171 70
true false SOUTH SOUTH 171 70
true false SOUTH WEST 171 70
true false WEST WEST 171 70
true false WEST WEST 171 70
true false WEST NORTH 171 70
true false NORTH WEST 171 70
true false WEST NORTH 171 70
true false NORTH SOUTH 171 70
true false SOUTH WEST 171 70
true false WEST SOUTH 171 70
true false SOUTH EAST 171 70
true false EAST NORTH 170 80
true false NORTH NORTH 170 80
true false NORTH EAST 170 80
true false EAST NORTH 169 90
true false NORTH NORTH 169 90
true false NORTH SOUTH 169 90
true false SOUTH EAST 169 90
true false EAST WEST 168 100
true false WEST WEST 168 100
true false WEST EAST 168 100
true false EAST EAST 168 100
true false EAST EAST 168 100
true false EAST EAST 167 110
true false EAST SOUTH 166 120
true false SOUTH WEST 165 130
true false WEST WEST 165 130
true false WEST NORTH 165 130
true false NORTH SOUTH 165 130
true false SOUTH SOUTH 165 130
true false SOUTH WEST 164 140
true false WEST WEST 164 140
true false WEST SOUTH 164 140
true false SOUTH WEST 164 140
true false WEST WEST 164 140
true false WEST WEST 164 140
true false WEST WEST 164 140
true false WEST WEST 164 140
true false WEST EAST 164 140
true false EAST SOUTH 163 150
true false SOUTH NORTH 163 150
true false NORTH NORTH 163 150
true false NORTH EAST 163 150
true false EAST WEST 162 160
true false WEST EAST 162 160
true false EAST EAST 162 160
true false EAST EAST 161 170
true false EAST WEST 160 180
true false WEST SOUTH 160 180
true false SOUTH WEST 160 180
true false WEST WEST 160 180
true false WEST NORTH 160 180
true false NORTH NORTH 160 180
true false NORTH EAST 160 180
true false EAST EAST 160 180
true false EAST EAST 160 180
true false EAST NORTH 160 180
true false NORTH EAST 160 180
true false EAST WEST 160 180
true false WEST EAST 160 180
true false EAST NORTH 160 180
true false NORTH EAST 160 180
true false EAST NORTH 160 180
true false NORTH NORTH 160 180
true false NORTH SOUTH 160 180
true false SOUTH EAST 159 190
true false EAST EAST 159 190
true false EAST WEST 159 190
true false WEST EAST 159 190
true false EAST SOUTH 159 190
true false SOUTH SOUTH 158 200
true false SOUTH SOUTH 158 200
true false SOUTH NORTH 158 200
true false NORTH SOUTH 158 200
true false SOUTH WEST 158 200
true false WEST WEST 157 -2147483439
true false WEST WEST 156 218
true false WEST WEST 155 -2147483421
true false WEST WEST 154 236
true false WEST SOUTH 153 -2147483403
true false SOUTH NORTH 153 -2147483403
true false NORTH EAST 153 -2147483403
true false EAST NORTH 153 -2147483403
true false NORTH SOUTH 153 -2147483403
true false SOUTH EAST 153 -2147483403
true false EAST EAST 153 -2147483403
true false EAST WEST 153 -2147483403
true false WEST SOUTH 153 -2147483403
true false SOUTH SOUTH 153 -2147483403
true false SOUTH EAST 153 -2147483403
true false EAST EAST 153 -2147483403
true false EAST SOUTH 153 -2147483403
true false SOUTH EAST 153 -2147483403
true false EAST EAST 153 -2147483403
true false EAST EAST 153 -2147483403
true false EAST WEST 153 -2147483403
true false WEST EAST 153 -2147483403
true false EAST WEST 153 -2147483403
true false WEST EAST 153 -2147483403
true false EAST EAST 153 -2147483403
true false EAST SOUTH 153 -2147483403
true false SOUTH EAST 153 -2147483403
true false EAST NORTH 153 -2147483403
true false NORTH EAST 153 -2147483403
true false EAST WEST 153 -2147483403
true false WEST WEST 153 -2147483403
true false WEST EAST 153 -2147483403
true false EAST NORTH 153 -2147483403
true false NORTH EAST 153 -2147483403
true false EAST NORTH 153 -2147483403
true false NORTH NORTH 153 -2147483403
true false NORTH NORTH 153 -2147483403
true false NORTH WEST 153 -2147483403
true false WEST EAST 153 -2147483403
true false EAST NORTH 153 -2147483403
true false NORTH SOUTH 153 -2147483403
true false SOUTH NORTH 153 -2147483403
true false NORTH WEST 153 -2147483403
true false WEST WEST 153 -2147483403
true false WEST NORTH 153 -2147483403
true false NORTH SOUTH 152 -2147483393
true false SOUTH SOUTH 152 -2147483393
true false SOUTH NORTH 152 -2147483393
true false NORTH NORTH 152 -2147483393
true false NORTH WEST 151 -2147483383
true false WEST NORTH 151 -2147483383
true false NORTH EAST 151 -2147483383
true false EAST WEST 150 -2147483373
true false WEST EAST 150 -2147483373
true false EAST NORTH 150 -2147483373
true false NORTH SOUTH 150 -2147483373
true false SOUTH WEST 150 -2147483373
true false WEST NORTH 150 -2147483373
true false NORTH EAST 150 -2147483373
true false EAST NORTH 150 -2147483373
true false NORTH SOUTH 150 -2147483373
true false SOUTH SOUTH 150 -2147483373
true false SOUTH NORTH 150 -2147483373
true false NORTH EAST 150 -2147483373
true false EAST EAST 149 -2147483363
true false EAST SOUTH 149 -2147483363
true false SOUTH WEST 149 -2147483363
true false WEST NORTH 149 -2147483363
true false NORTH EAST 149 -2147483363
true false EAST WEST 149 -2147483363
true false WEST NORTH 149 -2147483363
true false NORTH NORTH 149 -2147483363
true false NORTH NORTH 149 -2147483363
true false NORTH WEST 149 -2147483363
true false WEST WEST 149 -2147483363
true false WEST SOUTH 149 -2147483363
true false SOUTH SOUTH 149 -2147483363
true false SOUTH EAST 149 -2147483363
true false EAST EAST 149 -2147483363
true false EAST SOUTH 149 -2147483363
true false SOUTH EAST 149 -2147483363
true false EAST NORTH 149 -2147483363
true false NORTH EAST 149 -2147483363
true false EAST EAST 149 -2147483363
true false EAST SOUTH 149 -2147483363
true false SOUTH WEST 149 -2147483363
true false WEST WEST 149 -2147483363
true false WEST EAST 149 -2147483363
true false EAST SOUTH 149 -2147483363
true false SOUTH WEST 149 -2147483363
true false WEST NORTH 149 -2147483363
true false NORTH SOUTH 149 -2147483363
true false SOUTH EAST 149 -2147483363
true false EAST EAST 149 -2147483363
true false EAST WEST 149 -2147483363
true false WEST NORTH 149 -2147483363
true false NORTH NORTH 149 -2147483363
true false NORTH WEST 149 -2147483363
true false WEST NORTH 149 -2147483363
true false NORTH WEST 149 -2147483363
true false WEST EAST 149 -2147483363
true false EAST NORTH 149 -2147483363
true false NORTH EAST 149 -2147483363
true false EAST NORTH 149 -2147483363
true false NORTH WEST 149 -2147483363
true false WEST WEST 149 -2147483363
true false WEST WEST 149 -2147483363
true false WEST NORTH 149 -2147483363
true false NORTH SOUTH 149 -2147483363
true false SOUTH NORTH 149 -2147483363
true false NORTH WEST 149 -2147483363
true false WEST SOUTH 149 -2147483363
true false SOUTH SOUTH 149 -2147483363
true false SOUTH NORTH 149 -2147483363
true false NORTH EAST 149 -2147483363
true false EAST NORTH 149 -2147483363
true false NORTH EAST 149 -2147483363
true false EAST NORTH 149 -2147483363
true false NORTH WEST 149 -2147483363
true false WEST SOUTH 149 -2147483363
true false SOUTH SOUTH 149 -2147483363
true false SOUTH EAST 149 -2147483363
true false EAST EAST 149 -2147483363
true false EAST WEST 149 -2147483363
true false WEST SOUTH 149 -2147483363
true false SOUTH EAST 149 -2147483363
true false EAST SOUTH 149 -2147483363
true false SOUTH NORTH 149 -2147483363
true false NORTH SOUTH 149 -2147483363
true false SOUTH SOUTH 149 -2147483363
true false SOUTH SOUTH 149 -2147483363
true false SOUTH EAST 149 -2147483363
true false EAST EAST 149 -2147483363
true false EAST SOUTH 149 -2147483363
true false SOUTH WEST 149 -2147483363
true false WEST WEST 149 -2147483363
true false WEST SOUTH 149 -2147483363
true false SOUTH EAST 149 -2147483363
true false EAST WEST 149 -2147483363
true false WEST EAST 149 -2147483363
true false EAST WEST 149 -2147483363
true false WEST EAST 149 -2147483363
true false EAST EAST 149 -2147483363
true false EAST WEST 149 -2147483363
true false WEST EAST 149 -2147483363
true false EAST NORTH 149 -2147483363
true false NORTH WEST 149 -2147483363
true false WEST NORTH 149 -2147483363
true false NORTH WEST 149 -2147483363
true false WEST NORTH 149 -2147483363
true false NORTH NORTH 149 -2147483363
true false NORTH EAST 149 -2147483363
true false EAST SOUTH 149 -2147483363
true false SOUTH NORTH 149 -2147483363
true false NORTH WEST 149 -2147483363
true false WEST EAST 149 -2147483363
true false EAST EAST 149 -2147483363
true false EAST EAST 149 -2147483363
true false EAST SOUTH 149 -2147483363
true false SOUTH EAST 149 -2147483363
true false EAST WEST 149 -2147483363
true false WEST NORTH 149 -2147483363
true false NORTH WEST 149 -2147483363
true false WEST NORTH 149 -2147483363
true false NORTH SOUTH 149 -2147483363
true false SOUTH EAST 149 -2147483363
true false EAST SOUTH 149 -2147483363
true false SOUTH WEST 149 -2147483363
true false WEST NORTH 149 -2147483363
true false NORTH SOUTH 149 -2147483363
true false SOUTH SOUTH 149 -2147483363
true false SOUTH EAST 149 -2147483363
true false EAST NORTH 149 -2147483363
true false NORTH NORTH 149 -2147483363
true false NORTH WEST 149 -2147483363
true false WEST EAST 149 -2147483363
true false EAST NORTH 149 -2147483363
true false NORTH NORTH 149 -2147483363
true false NORTH SOUTH 149 -2147483363
true false SOUTH EAST 149 -2147483363
true false EAST WEST 149 -2147483363
true false WEST EAST 149 -2147483363
true false EAST EAST 149 -2147483363
true false EAST WEST 149 -2147483363
true false WEST NORTH 149 -2147483363
true false NORTH WEST 149 -2147483363
true false WEST NORTH 149 -2147483363
true false NORTH EAST 149 -2147483363
true false EAST EAST 149 -2147483363
true false EAST WEST 149 -2147483363
true false WEST NORTH 149 -2147483363
true false NORTH NORTH 149 -2147483363
true false NORTH WEST 149 -2147483363
true false WEST WEST 149 -2147483363
true false WEST SOUTH 149 -2147483363
true false SOUTH NORTH 149 -2147483363
true false NORTH SOUTH 149 -2147483363
true false SOUTH WEST 149 -2147483363
true false WEST WEST 149 -2147483363
true false WEST EAST 149 -2147483363
true false EAST NORTH 149 -2147483363
true false NORTH NORTH 149 -2147483363
true false NORTH SOUTH 149 -2147483363
true false SOUTH WEST 149 -2147483363
true false WEST WEST 149 -2147483363
true false WEST WEST 149 -2147483363
true false WEST EAST 149 -2147483363
true false EAST EAST 149 -2147483363
true false EAST NORTH 149 -2147483363
true false NORTH NORTH 149 -2147483363
true false NORTH NORTH 149 -2147483363
true false NORTH SOUTH 149 -2147483363
true false SOUTH WEST 149 -2147483363
true false WEST WEST 149 -2147483363
true false WEST NORTH 149 -2147483363
true false NORTH EAST 149 -2147483363
true false EAST EAST 149 -2147483363
true false EAST EAST 149 -2147483363
true false EAST WEST 149 -2147483363
true false WEST WEST 149 -2147483363
true false WEST WEST 149 -2147483363
true false WEST SOUTH 149 -2147483363
true false SOUTH NORTH 149 -2147483363
true false NORTH NORTH 149 -2147483363
true false NORTH SOUTH 149 -2147483363
true false SOUTH NORTH 149 -2147483363
true false NORTH WEST 149 -2147483363
true false WEST EAST 149 -2147483363
true false EAST SOUTH 149 -2147483363
true false SOUTH SOUTH 149 -2147483363
true false SOUTH SOUTH 149 -2147483363
true false SOUTH WEST 149 -2147483363
true false WEST EAST 149 -2147483363
true false EAST EAST 149 -2147483363
true false EAST WEST 149 -2147483363
true false WEST WEST 149 -2147483363
true false WEST EAST 149 -2147483363
true false EAST EAST 149 -2147483363
true false EAST NORTH 149 -2147483363
true false NORTH EAST 148 -2147483353
true false EAST NORTH 148 -2147483353
true false NORTH NORTH 147 -2147483343
true false NORTH EAST 147 -2147483343
true false EAST SOUTH 147 -2147483343
true false SOUTH NORTH 147 -2147483343
true false NORTH WEST 147 -2147483343
true false WEST WEST 146 314
true false WEST WEST 145 -2147483350
true false WEST EAST 144 307
true false EAST EAST 144 307
true false EAST NORTH 144 307
true false NORTH WEST 144 307
true false WEST WEST 144 307
true false WEST NORTH 144 307
true false NORTH NORTH 144 307
true false NORTH EAST 144 307
true false EAST WEST 144 307
true false WEST NORTH 144 307
true false NORTH EAST 144 307
true false EAST NORTH 144 307
true false NORTH EAST 144 307
true false EAST SOUTH 144 307
true false SOUTH WEST 144 307
true false WEST SOUTH 144 307
true false SOUTH EAST 144 307
true false EAST EAST 144 307
true false EAST WEST 144 307
true false WEST EAST 144 307
true false EAST EAST 144 307
true false EAST WEST 144 307
true false WEST NORTH 144 307
true false NORTH EAST 144 307
true false EAST SOUTH 144 307
true false SOUTH WEST 144 307
true false WEST NORTH 144 307
true false NORTH SOUTH 144 307
true false SOUTH EAST 144 307
true false EAST WEST 144 307
true false WEST WEST 144 307
true false WEST EAST 144 307
true false EAST SOUTH 144 307
true false SOUTH SOUTH 144 307
true false SOUTH EAST 144 307
true false EAST SOUTH 144 307
true false SOUTH EAST 144 307
true false EAST SOUTH 144 307
true false SOUTH SOUTH 144 307
true false SOUTH NORTH 144 307
true false NORTH WEST 144 307
true false WEST EAST 144 307
true false EAST NORTH 144 307
true false NORTH SOUTH 144 307
true false SOUTH SOUTH 144 307
true false SOUTH EAST 144 307
true false EAST WEST 144 307
true false WEST NORTH 144 307
true false NORTH SOUTH 144 307
true false SOUTH WEST 144 307
true false WEST EAST 144 307
true false EAST WEST 144 307
true false WEST NORTH 144 307
true false NORTH EAST 144 307
true false EAST EAST 144 307
true false EAST WEST 144 307
true false WEST EAST 144 307
true false EAST WEST 144 307
true false WEST EAST 144 307
true false EAST NORTH 144 307
true false NORTH WEST 144 307
true false WEST NORTH 144 307
true false NORTH WEST 144 307
true false WEST NORTH 144 307
true false NORTH NORTH 144 307
true false NORTH WEST 144 307
true false WEST WEST 144 307
true false WEST SOUTH 144 307
true false SOUTH WEST 144 307
false false WEST WEST 143 -2147483357
